2021-07-06 15:07:48: File Created
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109287612,"py":0.121274248,"pz":-0.571368456,"rx":337.577484,"ry":187.333633,"rz":359.0301},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109164417,"py":0.121302426,"pz":-0.5714929,"rx":337.568481,"ry":187.335342,"rz":359.0455},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109657794,"py":0.121441409,"pz":-0.571510136,"rx":337.5774,"ry":187.332291,"rz":359.040955},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109467153,"py":0.121398568,"pz":-0.571522653,"rx":337.570129,"ry":187.34494,"rz":359.0361},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109704789,"py":0.121333763,"pz":-0.571458161,"rx":337.573944,"ry":187.350342,"rz":359.0361},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:26, {"Head Offset":{"px":0.0109711476,"py":0.121354029,"pz":-0.5713407,"rx":337.5866,"ry":187.343246,"rz":359.032959},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:26, {"Head Offset":{"px":0.0110074356,"py":0.121410146,"pz":-0.571443,"rx":337.58786,"ry":187.343292,"rz":359.035339},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:26, {"Head Offset":{"px":0.0109391976,"py":0.121314958,"pz":-0.5714313,"rx":337.5821,"ry":187.332443,"rz":359.0435},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:26, {"Head Offset":{"px":0.0109825488,"py":0.121378183,"pz":-0.5714553,"rx":337.5888,"ry":187.34082,"rz":359.0552},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:26, {"Head Offset":{"px":0.0109410733,"py":0.121398494,"pz":-0.571526647,"rx":337.592957,"ry":187.3397,"rz":359.0579},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
